SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,7.010,58.477,14.477,9.512
Elongation till break,1-Stretch,7.210,58.918,14.918,10.020
Elongation till break,1-Stretch,7.410,59.359,15.359,10.504
Elongation till break,1-Stretch,7.610,59.8,15.8,10.964
Elongation till break,1-Stretch,7.810,60.241,16.241,11.497
Elongation till break,1-Stretch,8.010,60.682,16.682,12.005
Elongation till break,1-Stretch,8.210,61.123,17.123,12.538
Elongation till break,1-Stretch,8.410,61.564,17.564,13.070
Elongation till break,1-Stretch,8.610,62.005,18.005,13.627
Elongation till break,1-Stretch,8.810,62.447,18.447,14.184
Elongation till break,1-Stretch,9.010,62.887,18.887,14.402
Elongation till break,1-Stretch,9.210,63.329,19.329,15.031
Elongation till break,1-Stretch,9.410,63.77,19.77,15.588
Elongation till break,1-Stretch,9.610,64.211,20.211,16.096
Elongation till break,1-Stretch,9.810,64.652,20.652,16.701
Elongation till break,1-Stretch,10.010,65.093,21.093,17.161
Elongation till break,1-Stretch,10.210,65.534,21.534,17.742
Elongation till break,1-Stretch,10.410,65.975,21.975,18.178
Elongation till break,1-Stretch,10.610,66.416,22.416,18.662
Elongation till break,1-Stretch,10.810,66.857,22.857,19.340
Elongation till break,1-Stretch,11.010,67.298,23.298,20.042
Elongation till break,1-Stretch,11.210,67.739,23.739,20.647
Elongation till break,1-Stretch,11.410,68.181,24.181,21.349
Elongation till break,1-Stretch,11.610,68.622,24.622,21.930
Elongation till break,1-Stretch,11.810,69.063,25.063,22.559
Elongation till break,1-Stretch,12.010,69.504,25.504,23.310
Elongation till break,1-Stretch,12.210,69.945,25.945,23.842
Elongation till break,1-Stretch,12.410,70.386,26.386,24.520
Elongation till break,1-Stretch,12.610,70.827,26.827,25.174
Elongation till break,1-Stretch,12.810,71.268,27.268,25.876
Elongation till break,1-Stretch,13.010,71.709,27.709,26.626
Elongation till break,1-Stretch,13.210,72.15,28.15,27.280
Elongation till break,1-Stretch,13.410,72.591,28.591,27.957
Elongation till break,1-Stretch,13.610,73.032,29.032,28.563
Elongation till break,1-Stretch,13.810,73.474,29.474,29.240
Elongation till break,1-Stretch,14.010,73.915,29.915,29.725
Elongation till break,1-Stretch,14.210,74.356,30.356,30.039
Elongation till break,1-Stretch,14.410,74.797,30.797,30.499
Elongation till break,1-Stretch,14.610,75.238,31.238,31.129
Elongation till break,1-Stretch,14.810,75.679,31.679,32.000
Elongation till break,1-Stretch,15.010,76.12,32.12,32.799
Elongation till break,1-Stretch,15.210,76.561,32.561,33.549
Elongation till break,1-Stretch,15.410,77.002,33.002,34.324
Elongation till break,1-Stretch,15.610,77.443,33.443,35.147
Elongation till break,1-Stretch,15.810,77.884,33.884,35.873
Elongation till break,1-Stretch,16.010,78.326,34.326,36.745
Elongation till break,1-Stretch,16.210,78.766,34.766,37.447
Elongation till break,1-Stretch,16.410,79.208,35.208,38.245
Elongation till break,1-Stretch,16.610,79.649,35.649,39.044
Elongation till break,1-Stretch,16.810,80.09,36.09,39.891
Elongation till break,1-Stretch,17.010,80.531,36.531,39.795
Elongation till break,1-Stretch,17.210,80.972,36.972,0.725
Elongation till break,1-Stretch,17.410,81.413,37.413,0.652
Elongation till break,1-Stretch,17.610,81.854,37.854,0.386
Elongation till break,1-Stretch,17.810,82.295,38.295,0.483
Elongation till break,1-Stretch,18.010,82.736,38.736,0.531
Elongation till break,1-Stretch,18.210,83.177,39.177,0.483
Elongation till break,1-Stretch,18.410,83.618,39.618,0.555
Elongation till break,1-Stretch,18.610,84.06,40.06,0.580
Elongation till break,1-Stretch,18.810,84.5,40.5,0.580
Elongation till break,1-Stretch,19.010,84.942,40.942,0.580
Elongation till break,1-Stretch,19.210,85.383,41.383,0.580
Elongation till break,1-Stretch,19.410,85.824,41.824,0.580
Elongation till break,1-Stretch,19.610,86.265,42.265,0.580
Elongation till break,1-Stretch,19.810,86.706,42.706,0.580
Elongation till break,1-Stretch,20.010,87.147,43.147,0.604
Elongation till break,1-Stretch,20.210,87.588,43.588,0.604
